graph_id,world,fold,node_id,arm,shuffle_id,true_label,causal_description,module,is_root,has_visible_parent,visible_parent_count,has_visible_child,visible_child_count,has_visible_same_module,visible_same_module_count,judge_acc,judge_status,match_acc,gold_embedding_cosine,rank,mrr,recall_at_1,recall_at_5,exact_decode,decoder_alpha,decoded_words
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_11,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,0,0.8876210290748657,5,0.2,0,1,0,0.0005003488283764774,"[""failure rate"", ""return address"", ""address translation"", ""data location corruption"", ""deviation ratio"", ""address verification service""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_11,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,1,0.8404496459904538,6,0.16666666666666666,0,0,0,0.0005003488283764774,"[""severity"", ""backlog"", ""dispatch case"", ""dispatch table""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_12,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.31551999413791254,5,0.2,0,1,0,0.0005003488283764774,[]
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_12,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,0,0.8843002982597816,10,0.1,0,0,0,0.0005003488283764774,"[""workload"", ""intensity level"", ""warehousing"", ""large order"", ""eager load"", ""command processing overhead time""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_12,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,1,0.8984045123006357,5,0.2,0,1,0,0.0005003488283764774,"[""consumer complaint"", ""trouble ticket system"", ""accident risk"", ""risks"", ""service department"", ""security risk""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_12,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,0,0.8210077537710012,18,0.05555555555555555,0,0,0,0.0005003488283764774,"[""length of service"", ""waiting period"", ""customer to customer"", ""short customer"", ""customer service department"", ""repeat customer""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_13,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.7420361360834755,18,0.05555555555555555,0,0,0,0.0005003488283764774,"[""depots"", ""backlog"", ""lot processing step"", ""supply depot""]"
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_13,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,0,0.8944540874405758,9,0.1111111111111111,0,0,0,0.0005003488283764774,"[""shortage"", ""storage warehouse"", ""shortages"", ""inventory management"", ""warehousing"", ""warehouse chain""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_13,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,1,0.8489547279589793,3,0.3333333333333333,0,1,0,0.0005003488283764774,"[""delaying"", ""attempt"", ""delay payment"", ""missed approach"", ""assassination attempt"", ""delivery date""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_13,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,1,0.8668980462670342,13,0.07692307692307693,0,0,0,0.0005003488283764774,"[""accountable depot"", ""depots"", ""backlogged"", ""priority processing"", ""backlog"", ""lot processing step""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_14,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8672854064854051,4,0.25,0,1,0,0.0005003488283764774,"[""disruptions"", ""disruption"", ""routes"", ""accident risk"", ""constructed route system"", ""route planner""]"
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_14,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,0,0.8849710087617821,15,0.06666666666666667,0,0,0,0.0005003488283764774,"[""length of service"", ""inventory management"", ""inventory control"", ""shortage"", ""response time"", ""waiting period""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_14,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,1,0.9199603894921701,3,0.3333333333333333,0,1,0,0.0005003488283764774,"[""missed approach"", ""disruptions"", ""delivery service"", ""defective on arrival"", ""routing leak"", ""accident risk""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_14,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,0,0.867727904258314,15,0.06666666666666667,0,0,0,0.0005003488283764774,"[""delay payment"", ""missed approach"", ""delivery service"", ""delays"", ""continuous delivery"", ""procurement""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_15,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.801489211600197,10,0.1,0,0,0,0.0005003488283764774,"[""inventory management"", ""shortage"", ""credit risk"", ""inventory count"", ""inventory control"", ""benefit of inventory""]"
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_15,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,0,0.8802702077674769,4,0.25,0,1,0,0.0005003488283764774,"[""load time"", ""warehousing"", ""storage warehouse"", ""staffing"", ""warehouses"", ""loading""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_15,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,0,0.8312128984649716,5,0.2,0,1,0,0.0005003488283764774,"[""inventory management"", ""credit risk"", ""shortage"", ""inventory count"", ""inventory control"", ""benefit of inventory""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_15,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,0,0.7640214756577347,19,0.05263157894736842,0,0,0,0.0005003488283764774,"[""inventory management"", ""credit risk"", ""shortage"", ""inventory count"", ""inventory control"", ""benefit of inventory""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_16,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.7910552253441168,10,0.1,0,0,0,0.0005003488283764774,"[""length of service"", ""waiting period"", ""short customer"", ""customer to customer"", ""waiting area"", ""ticket time limit""]"
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_16,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,0,0.674023324880311,7,0.14285714285714285,0,0,0,0.0005003488283764774,"[""inventory management"", ""supply depot""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_16,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,0,0.8911961892094231,9,0.1111111111111111,0,0,0,0.0005003488283764774,"[""backlogged"", ""depot"", ""processing time"", ""backloading"", ""priority processing"", ""load time""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_16,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,1,0.8592490026451378,7,0.14285714285714285,0,0,0,0.0005003488283764774,"[""disruptions"", ""degree of storminess"", ""change intensity"", ""adverse weather"", ""weather pains"", ""disruption""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_17,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.2357424428397,8,0.125,0,0,0,0.0005003488283764774,[]
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_17,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,1,0.8723437860155597,15,0.06666666666666667,0,0,0,0.0005003488283764774,"[""length of service"", ""intensity level"", ""flood of customers"", ""response time"", ""extended order drill"", ""serving customers""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_17,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,0,0.8762274163903933,14,0.07142857142857142,0,0,0,0.0005003488283764774,"[""change intensity"", ""disruptions"", ""load time"", ""weather quantity"", ""adverse weather"", ""workload""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_17,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,1,0.9235827087735807,4,0.25,0,1,0,0.0005003488283764774,"[""change intensity"", ""load time"", ""disruptions"", ""weather quantity"", ""workload"", ""intensity level""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_18,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8284377044293094,2,0.5,0,1,0,0.0005003488283764774,"[""severity"", ""backlog"", ""dispatch case"", ""dispatch table"", ""multiple dispatch""]"
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_18,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,1,0.9287103270594408,6,0.16666666666666666,0,0,0,0.0005003488283764774,"[""call delay"", ""load time"", ""delay payment"", ""delays"", ""long queue"", ""job queue""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_18,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,1,0.917325210654261,3,0.3333333333333333,0,1,0,0.0005003488283764774,"[""rain delay"", ""attempted"", ""delaying tactics"", ""disruptions"", ""delivery health"", ""attempts""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_18,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,1,0.8951953415897248,7,0.14285714285714285,0,0,0,0.0005003488283764774,"[""surge"", ""surge into"", ""extended order drill"", ""severity"", ""response time"", ""intensity level""]"
graph_01,logistics_and_delivery_system,3,node_003,core_shuffled_graph,shuffle_19,traffic congestion severity,Severity of congestion on outbound delivery routes.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8380360747964243,4,0.25,0,1,0,0.0005003488283764774,"[""backlog"", ""dispatch table"", ""dispatch case"", ""severity""]"
graph_01,logistics_and_delivery_system,3,node_009,core_shuffled_graph,shuffle_19,packing delay,Delay in packing picked orders for dispatch.,warehouse_operations,0,1,2,1,1,1,4,,pending,0,0.879756489690091,7,0.14285714285714285,0,0,0,0.0005003488283764774,"[""shortages"", ""overstaffing"", ""warehousing"", ""warehouse chain"", ""storage warehouse"", ""warehouseman""]"
graph_01,logistics_and_delivery_system,3,node_015,core_shuffled_graph,shuffle_19,missed delivery risk,Risk that the current delivery attempt is unsuccessful.,transport_and_attempt,0,1,2,1,1,1,5,,pending,0,0.6987928856268575,18,0.05555555555555555,0,0,0,0.0005003488283764774,"[""length of service"", ""waiting period"", ""customer to customer"", ""waiting area"", ""short customer"", ""serving customers""]"
graph_01,logistics_and_delivery_system,3,node_016,core_shuffled_graph,shuffle_19,redelivery workload intensity,Intensity of work created by orders requiring redelivery.,recovery_and_customer,0,1,1,1,1,1,3,,pending,0,0.8768640204997167,18,0.05555555555555555,0,0,0,0.0005003488283764774,"[""consumer complaint"", ""call delay"", ""delivery service"", ""service level"", ""defective on arrival"", ""delay payment""]"
graph_01,logistics_and_delivery_system,4,node_004,uniform,,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.9083382433524543,19,0.05263157894736842,0,0,0,0.0004957278400442977,"[""call delay"", ""shortages"", ""delivery date"", ""response time"", ""delay payment"", ""shipping and handling""]"
graph_01,logistics_and_delivery_system,4,node_005,uniform,,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.8912032030930952,20,0.05,0,0,0,0.0004957278400442977,"[""call delay"", ""shortages"", ""delivery date"", ""response time"", ""delay payment"", ""shipping and handling""]"
graph_01,logistics_and_delivery_system,4,node_010,uniform,,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.9268818791176748,10,0.1,0,0,0,0.0004957278400442977,"[""call delay"", ""shortages"", ""delivery date"", ""response time"", ""delay payment"", ""shipping and handling""]"
graph_01,logistics_and_delivery_system,4,node_011,uniform,,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.9343336659754069,5,0.2,0,1,0,0.0004957278400442977,"[""call delay"", ""shortages"", ""delivery date"", ""response time"", ""delay payment"", ""shipping and handling""]"
graph_01,logistics_and_delivery_system,4,node_004,raw_correlation,,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.907360764745307,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""accident risk"", ""delivery date"", ""propagation delay"", ""delivery service"", ""call delay"", ""delivered duty unpaid""]"
graph_01,logistics_and_delivery_system,4,node_005,raw_correlation,,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.8930977291972644,18,0.05555555555555555,0,0,0,0.0004957278400442977,"[""call delay"", ""delivery date"", ""delivery service"", ""continuous delivery"", ""delay payment"", ""length of service""]"
graph_01,logistics_and_delivery_system,4,node_010,raw_correlation,,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.9287596400603961,8,0.125,0,0,0,0.0004957278400442977,"[""call delay"", ""shipping and handling"", ""delivery date"", ""becoming impatient"", ""delay payment"", ""shortages""]"
graph_01,logistics_and_delivery_system,4,node_011,raw_correlation,,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.937767397819273,6,0.16666666666666666,0,0,0,0.0004957278400442977,"[""call delay"", ""shortages"", ""warehousing"", ""shipping and handling"", ""backlogged"", ""delivery date""]"
graph_01,logistics_and_delivery_system,4,node_004,core_oracle_estimated_weights,,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.5763365962463112,5,0.2,0,1,0,0.0004957278400442977,"[""risked"", ""risk of exposure"", ""accident risk""]"
graph_01,logistics_and_delivery_system,4,node_005,core_oracle_estimated_weights,,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.5336327120000188,7,0.14285714285714285,0,0,0,0.0004957278400442977,"[""attempt""]"
graph_01,logistics_and_delivery_system,4,node_010,core_oracle_estimated_weights,,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8868046189560996,8,0.125,0,0,0,0.0004957278400442977,"[""delays"", ""traffic congestion"", ""underpacking"", ""packing case"", ""call delay"", ""packing box""]"
graph_01,logistics_and_delivery_system,4,node_011,core_oracle_estimated_weights,,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.9058140475489355,6,0.16666666666666666,0,0,0,0.0004957278400442977,"[""backlogged"", ""shortages"", ""storage warehouse"", ""warehousing"", ""lot processing step"", ""delays""]"
graph_01,logistics_and_delivery_system,4,node_004,core_oracle_true_weights,,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.5678405555160233,5,0.2,0,1,0,0.0004957278400442977,"[""risked"", ""accident risk"", ""run a risk"", ""disruptions"", ""at risk""]"
graph_01,logistics_and_delivery_system,4,node_005,core_oracle_true_weights,,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.5453514348498693,7,0.14285714285714285,0,0,0,0.0004957278400442977,"[""attempt""]"
graph_01,logistics_and_delivery_system,4,node_010,core_oracle_true_weights,,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8950785658126307,8,0.125,0,0,0,0.0004957278400442977,"[""delays"", ""traffic congestion"", ""packability"", ""packing case"", ""call delay"", ""underpacking""]"
graph_01,logistics_and_delivery_system,4,node_011,core_oracle_true_weights,,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.9149571711502045,6,0.16666666666666666,0,0,0,0.0004957278400442977,"[""shortages"", ""storage warehouse"", ""logistical nightmare"", ""delays"", ""backlogged"", ""warehousing""]"
graph_01,logistics_and_delivery_system,4,node_004,core_reversed_graph,,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8834656824811309,8,0.125,0,0,0,0.0004957278400442977,"[""accident risk"", ""disruptions"", ""missed approach"", ""missed miscarriage"", ""delivery health"", ""specific risk""]"
graph_01,logistics_and_delivery_system,4,node_005,core_reversed_graph,,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.8380727042712874,12,0.08333333333333333,0,0,0,0.0004957278400442977,"[""attempts"", ""delay payment"", ""delivery date"", ""delivery service"", ""delaying tactics"", ""call delay""]"
graph_01,logistics_and_delivery_system,4,node_010,core_reversed_graph,,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.9161916564291115,8,0.125,0,0,0,0.0004957278400442977,"[""delays"", ""call delay"", ""underpacking"", ""traffic congestion"", ""shipping and handling"", ""delay payment""]"
graph_01,logistics_and_delivery_system,4,node_011,core_reversed_graph,,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.8813650621488442,7,0.14285714285714285,0,0,0,0.0004957278400442977,"[""backlogged"", ""depots"", ""lot processing step"", ""warehousing"", ""storage warehouse"", ""priority processing""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_00,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.2056667104580166,17,0.058823529411764705,0,0,0,0.0004957278400442977,[]
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_00,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.40051015059502326,16,0.0625,0,0,0,0.0004957278400442977,"[""serve customers"", ""customer to customer""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_00,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8726972420572409,11,0.09090909090909091,0,0,0,0.0004957278400442977,"[""delays"", ""arriving late"", ""delaying tactics"", ""recorded delivery"", ""delayment"", ""packing""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_00,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.902434471166647,8,0.125,0,0,0,0.0004957278400442977,"[""outbound"", ""call delay"", ""shortages"", ""delivery service"", ""delivery date"", ""propagation delay""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_01,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.7825821237501279,14,0.07142857142857142,0,0,0,0.0004957278400442977,"[""backlog"", ""depots"", ""accountable depot"", ""priority processing"", ""collect on delivery""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_01,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.2631391639359576,6,0.16666666666666666,0,0,0,0.0004957278400442977,[]
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_01,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8796515960148242,2,0.5,0,1,0,0.0004957278400442977,"[""traffic congestion"", ""severity""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_01,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.8574138346088096,5,0.2,0,1,0,0.0004957278400442977,"[""traffic congestion"", ""severity""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_02,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,0,0.8073291069773226,8,0.125,0,0,0,0.0004957278400442977,"[""delivery service"", ""missed approach"", ""recorded delivery"", ""delivery health"", ""assassination attempt""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_02,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,0,0.8427013250351548,13,0.07692307692307693,0,0,0,0.0004957278400442977,"[""delivery date"", ""backlog"", ""backlogged"", ""delivery service"", ""missed approach"", ""missed miscarriage""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_02,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8646881832093134,11,0.09090909090909091,0,0,0,0.0004957278400442977,"[""waiting period"", ""length of service"", ""short customer"", ""response time"", ""customer to customer"", ""waiting area""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_02,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.8960453224268066,2,0.5,0,1,0,0.0004957278400442977,"[""length of service"", ""waiting period"", ""short customer"", ""waiting on tables"", ""response time"", ""customer to customer""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_03,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.835025185022742,16,0.0625,0,0,0,0.0004957278400442977,"[""consumer complaint"", ""service contract"", ""security risk"", ""voice complaint"", ""complaints"", ""service call""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_03,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.7719972042218892,9,0.1111111111111111,0,0,0,0.0004957278400442977,"[""backlog"", ""backlogged"", ""attempts"", ""accountable depot"", ""recorded delivery"", ""direct delivery""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_03,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8526856937883636,8,0.125,0,0,0,0.0004957278400442977,"[""length of service"", ""waiting period"", ""customer to customer"", ""call delay"", ""waiting area"", ""short customer""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_03,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.9047535227448227,4,0.25,0,1,0,0.0004957278400442977,"[""traffic congestion"", ""outbound"", ""delays"", ""disease severity"", ""propagation delay""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_04,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.780366109182319,3,0.3333333333333333,0,1,0,0.0004957278400442977,"[""redelivery"", ""workload""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_04,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.7157567979633301,11,0.09090909090909091,0,0,0,0.0004957278400442977,"[""late for appointment"", ""delivery service"", ""delivery date"", ""recorded delivery"", ""missed miscarriage"", ""care delivery""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_04,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,1,0.904355390253645,3,0.3333333333333333,0,1,0,0.0004957278400442977,"[""traffic congestion"", ""length of service"", ""severity"", ""ticket time limit""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_04,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,1,0.9340170580625289,2,0.5,0,1,0,0.0004957278400442977,"[""delays"", ""packing box"", ""packing plant"", ""delayment"", ""call delay"", ""underpacking""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_05,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.8376516393563104,5,0.2,0,1,0,0.0004957278400442977,"[""redelivery"", ""workload"", ""work load""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_05,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.6029011626562057,9,0.1111111111111111,0,0,0,0.0004957278400442977,"[""mail orders"", ""back order"", ""customer service department"", ""backlog""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_05,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.870474108811052,12,0.08333333333333333,0,0,0,0.0004957278400442977,"[""packing"", ""call delay"", ""delays"", ""packaging concern"", ""delaying agent"", ""delayment""]"
graph_01,logistics_and_delivery_system,4,node_011,core_shuffled_graph,shuffle_05,loading delay,Delay in loading prepared orders onto delivery vehicles.,warehouse_operations,0,1,1,1,1,1,3,,pending,0,0.8447582102964257,7,0.14285714285714285,0,0,0,0.0004957278400442977,"[""depots"", ""backlogged"", ""backlog"", ""lot processing step"", ""accountable depot"", ""priority processing""]"
graph_01,logistics_and_delivery_system,4,node_004,core_shuffled_graph,shuffle_06,weather disruption intensity,Intensity of weather conditions that disrupt transport.,transport_and_attempt,1,0,0,1,2,1,5,,pending,1,0.7809184065657085,2,0.5,0,1,0,0.0004957278400442977,"[""disruptions"", ""route"", ""supply route"", ""route planner""]"
graph_01,logistics_and_delivery_system,4,node_005,core_shuffled_graph,shuffle_06,address error rate,Rate of incorrect or incomplete delivery addresses.,transport_and_attempt,1,0,0,1,1,1,5,,pending,1,0.7934479933306223,10,0.1,0,0,0,0.0004957278400442977,"[""unsuccessful action"", ""depot"", ""takeover attempt"", ""backlogged"", ""attempts"", ""postal carrier""]"
graph_01,logistics_and_delivery_system,4,node_010,core_shuffled_graph,shuffle_06,dispatch backlog severity,Severity of orders waiting for outbound dispatch.,warehouse_operations,0,1,2,1,1,1,3,,pending,0,0.8852265500133409,10,0.1,0,0,0,0.0004957278400442977,"[""shortages"", ""inventory management"", ""shortage"", ""warehousing"", ""storage warehouse"", ""warehouseman""]"
